year,transect,sta_id,haul_id,month_local,day_local,yrday_local,lat,lon,depth_w,species_common_name,length_froz,length_wet,weight_froz,weight_wet,sex,maturity,stomwt_full,stomwt_empty,sealice,comments
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,124,nd,20,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,92,nd,7,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,25,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,146,nd,31,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,147,nd,32,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,34,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,130,nd,22,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,151,nd,36,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,152,nd,36,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,23,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,23,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,nd,31,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,25,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,146,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,131,nd,20,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,92,nd,7,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,146,nd,31,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,124,nd,20,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,132,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,23,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,25,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,150,nd,35,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,137,140,24,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,142,27,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,143,26,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,152,155,37,35,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,147,29,31,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,145,29,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,150,149,32,32,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,137,23,19,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,154,157,34,35,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,148,153,32,32,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,137,149,30,39,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,151,nd,36,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,146,28,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,155,160,42,41,nd,J,2,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,154,32,32,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,149,33,34,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,145,31,32,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,147,153,32,33,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,143,151,29,29,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,142,26,28,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,148,26,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,149,26,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,143,153,32,34,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,150,35,37,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,148,27,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,147,152,31,33,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,139,24,24,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,138,25,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,147,27,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,144,25,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,150,30,31,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,34,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,23,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,nd,31,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,25,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,146,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,131,nd,20,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,138,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,34,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,20,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,nd,32,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,144,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,148,nd,34,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,132,nd,23,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,27,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,130,nd,22,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,145,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,23,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,29,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,147,nd,32,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,125,nd,21,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,152,nd,36,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,29,nd,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,135,nd,23,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,150,nd,34,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,142,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,133,nd,21,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,148,nd,33,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,120,nd,18,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,140,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,139,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,136,nd,24,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,134,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Pink,141,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,203,208,98,99,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,139,143,28,30,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,143,148,33,33,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,145,150,36,38,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,140,148,29,29,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,139,143,28,30,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,140,148,29,29,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,143,148,33,33,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,203,208,98,99,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002047,07,26,207,59.70,-149.33,123,Sockeye,145,150,36,38,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,541,nd,1878,f,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,360,nd,518,m,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,406,nd,865,m,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,392,nd,678,f,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,541,nd,1878,f,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,360,nd,518,m,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,406,nd,865,m,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,nd,392,nd,678,f,I,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,125,126,19,17,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,94,96,8,6,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,108,110,10,9,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,94,96,8,6,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Chum,125,126,19,17,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,271,224,274,137,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,217,284,136,280,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,240,246,175,176,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,271,224,274,137,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,240,246,175,176,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Coho,217,284,136,280,nd,J,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,nd,484,nd,1588,m,A,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,nd,602,nd,2507,m,A,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,nd,484,nd,1588,m,A,nd,nd,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,145,148,29,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,148,31,30,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,150,28,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,152,158,38,37,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,148,30,30,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,150,32,31,nd,J,2,1,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,144,145,24,23,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,136,145,26,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,142,155,35,37,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,145,27,25,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,150,159,38,39,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,142,150,28,25,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,150,159,35,33,nd,J,1,1,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,128,132,20,19,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,146,151,33,34,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,136,143,27,28,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,148,162,39,39,nd,J,2,1,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,147,29,29,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,135,145,27,27,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,136,139,24,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,127,nd,18,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,152,32,32,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,151,154,35,34,nd,J,2,1,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,137,145,29,28,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,137,140,22,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,145,151,32,32,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,135,139,26,26,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,141,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,72,nd,3,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,144,nd,25,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,145,154,34,31,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,124,nd,22,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,131,nd,22,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,143,nd,28,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,139,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,141,nd,30,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,71,nd,3,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,137,nd,26,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,143,nd,31,nd,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,80,nd,4,nd,nd,J,0,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,152,150,39,32,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,142,160,32,38,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,130,140,24,23,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,146,151,33,34,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,144,145,24,23,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,136,139,24,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,145,151,32,32,nd,J,2,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,137,140,22,24,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,137,145,29,28,nd,J,1,0,0,nd
2002,Seward_Line,GAK2,2002048,07,26,207,59.69,-149.33,123,Pink,140,147,29,29,nd,J,1,0,0,nd
